route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
802,RINFRA-802-1_Weekday-91,46306521,,1,209,802WB_120213
802,RINFRA-802-1_Weekday-91,46306522,,1,201,802WB_120213
802,RINFRA-802-1_Weekday-91,46306523,,1,210,802WB_120213
802,RINFRA-802-1_Weekday-91,46306524,,1,207,802WB_120213
802,RINFRA-802-1_Weekday-91,46306525,,1,204,802WB_120213
802,RINFRA-802-1_Weekday-91,46306526,,1,205,802WB_120213
802,RINFRA-802-1_Weekday-91,46306527,,1,209,802WB_120213
802,RINFRA-802-1_Weekday-91,46306528,,1,210,802WB_120213
802,RINFRA-802-1_Weekday-91,46306529,,1,207,802WB_120213
802,RINFRA-802-1_Weekday-91,46306530,,1,204,802WB_120213
802,RINFRA-802-1_Weekday-91,46306531,,1,201,802WB_120213
802,RINFRA-802-1_Weekday-91,46306532,,1,205,802WB_120213
802,RINFRA-802-1_Weekday-91,46306533,,1,209,802WB_120213
802,RINFRA-802-1_Weekday-91,46306534,,1,201,802WB_120213
802,RINFRA-802-1_Weekday-91,46306535,,1,210,802WB_120213
802,RINFRA-802-1_Weekday-91,46306536,,1,207,802WB_120213
802,RINFRA-802-1_Weekday-91,46306537,,1,204,802WB_120213
802,RINFRA-802-1_Weekday-91,46306538,,1,205,802WB_120213
802,RINFRA-802-1_Weekday-91,46306539,,1,209,802WB_120213
802,RINFRA-802-1_Weekday-91,46306540,,1,210,802WB_120213
802,RINFRA-802-1_Weekday-91,46306541,,1,207,802WB_120213
802,RINFRA-802-1_Weekday-91,46306542,,1,205,802WB_120213
802,RINFRA-802-1_Weekday-91,46306543,,1,204,802WB_120213
802,RINFRA-802-1_Weekday-91,46306544,,1,210,802WB_120213
802,RINFRA-802-1_Weekday-91,46306545,,1,201,802WB_120213
802,RINFRA-802-1_Weekday-91,46306546,,1,209,802WB_120213
802,RINFRA-802-1_Weekday-91,46306547,,1,213,802WB_120213
802,RINFRA-802-1_Weekday-91,46306548,,1,216,802WB_120213
802,RINFRA-802-1_Weekday-91,46306549,,1,214,802WB_120213
802,RINFRA-802-1_Weekday-91,46306550,,1,201,802WB_120213
802,RINFRA-802-1_Weekday-91,46306551,,1,215,802WB_120213
802,RINFRA-802-1_Weekday-91,46306552,,1,217,802WB_120213
802,RINFRA-802-1_Weekday-91,46306553,,1,213,802WB_120213
802,RINFRA-802-1_Weekday-91,46306554,,1,215,802WB_120213
802,RINFRA-802-1_Weekday-91,46306555,,1,216,802WB_120213
802,RINFRA-802-1_Weekday-91,46306556,,1,214,802WB_120213
802,RINFRA-802-1_Weekday-91,46306557,,1,218,802WB_120213
802,RINFRA-802-1_Weekday-91,46306558,,1,219,802WB_120213
802,RINFRA-802-1_Weekday-91,46306559,,1,217,802WB_120213
802,RINFRA-802-1_Weekday-91,46306560,,1,213,802WB_120213
802,RINFRA-802-1_Weekday-91,46306561,,1,214,802WB_120213
802,RINFRA-802-1_Weekday-91,46306562,,1,216,802WB_120213
802,RINFRA-802-1_Weekday-91,46306563,,1,218,802WB_120213
802,RINFRA-802-1_Weekday-91,46306564,,1,219,802WB_120213
802,RINFRA-802-1_Weekday-91,46306565,,1,215,802WB_120213
802,RINFRA-802-1_Weekday-91,46306566,,1,217,802WB_120213
802,RINFRA-802-1_Weekday-91,46306567,,1,213,802WB_120213
802,RINFRA-802-1_Weekday-91,46306568,,1,214,802WB_120213
802,RINFRA-802-1_Weekday-91,46306569,,1,218,802WB_120213
802,RINFRA-802-1_Weekday-91,46306570,,1,216,802WB_120213
802,RINFRA-802-1_Weekday-91,46306571,,1,217,802WB_120213
802,RINFRA-802-1_Weekday-91,46306572,,1,219,802WB_120213
802,RINFRA-802-1_Weekday-91,46306573,,1,215,802WB_120213
802,RINFRA-802-1_Weekday-91,46306574,,1,214,802WB_120213
802,RINFRA-802-1_Weekday-91,46306575,,1,218,802WB_120213
805,RINFRA-802-1_Weekday-91,46306576,,1,202,805WB_120213
802,RINFRA-802-1_Weekday-91,46306577,,1,214,802WB_120213
805,RINFRA-802-1_Weekday-91,46306578,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306579,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306580,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306581,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306582,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306583,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306584,,1,208,805WB_120213
805,RINFRA-802-1_Weekday-91,46306585,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306586,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306587,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306588,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306589,,1,208,805WB_120213
805,RINFRA-802-1_Weekday-91,46306590,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306591,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306592,,1,208,805WB_120213
805,RINFRA-802-1_Weekday-91,46306593,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306594,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306595,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306596,,1,208,805WB_120213
805,RINFRA-802-1_Weekday-91,46306597,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306598,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306599,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306600,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306601,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306602,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306603,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306604,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306605,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306606,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306607,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306608,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306609,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306610,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306611,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306612,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306613,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306614,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306615,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306616,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306617,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306618,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306619,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306620,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306621,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306622,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306623,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306624,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306625,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306626,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306627,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306628,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306629,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306630,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306631,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306632,,1,201,805WB_120213
805,RINFRA-802-1_Weekday-91,46306633,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306634,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306635,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306636,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306637,,1,201,805WB_120213
805,RINFRA-802-1_Weekday-91,46306638,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306639,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306640,,1,201,805WB_120213
805,RINFRA-802-1_Weekday-91,46306641,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306642,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306643,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306644,,1,201,805WB_120213
805,RINFRA-802-1_Weekday-91,46306645,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306646,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306647,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306648,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306649,,1,203,805WB_120213
805,RINFRA-802-1_Weekday-91,46306650,,1,201,805WB_120213
805,RINFRA-802-1_Weekday-91,46306651,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306652,,1,201,805WB_120213
805,RINFRA-802-1_Weekday-91,46306653,,1,203,805WB_120213
802,RINFRA-802-1_Weekday-91,46306654,,0,201,802EB_120213
802,RINFRA-802-1_Weekday-91,46306655,,0,210,802EB_120213
802,RINFRA-802-1_Weekday-91,46306656,,0,205,802EB_120213
802,RINFRA-802-1_Weekday-91,46306657,,0,211,802EB_120213
802,RINFRA-802-1_Weekday-91,46306658,,0,204,802EB_120213
802,RINFRA-802-1_Weekday-91,46306659,,0,201,802EB_120213
802,RINFRA-802-1_Weekday-91,46306660,,0,210,802EB_120213
802,RINFRA-802-1_Weekday-91,46306661,,0,211,802EB_120213
802,RINFRA-802-1_Weekday-91,46306662,,0,205,802EB_120213
802,RINFRA-802-1_Weekday-91,46306663,,0,207,802EB_120213
802,RINFRA-802-1_Weekday-91,46306664,,0,204,802EB_120213
802,RINFRA-802-1_Weekday-91,46306665,,0,201,802EB_120213
802,RINFRA-802-1_Weekday-91,46306666,,0,209,802EB_120213
802,RINFRA-802-1_Weekday-91,46306667,,0,210,802EB_120213
802,RINFRA-802-1_Weekday-91,46306668,,0,211,802EB_120213
802,RINFRA-802-1_Weekday-91,46306669,,0,207,802EB_120213
802,RINFRA-802-1_Weekday-91,46306670,,0,204,802EB_120213
802,RINFRA-802-1_Weekday-91,46306671,,0,201,802EB_120213
802,RINFRA-802-1_Weekday-91,46306672,,0,205,802EB_120213
802,RINFRA-802-1_Weekday-91,46306673,,0,209,802EB_120213
802,RINFRA-802-1_Weekday-91,46306674,,0,210,802EB_120213
802,RINFRA-802-1_Weekday-91,46306675,,0,201,802EB_120213
802,RINFRA-802-1_Weekday-91,46306676,,0,211,802EB_120213
802,RINFRA-802-1_Weekday-91,46306677,,0,207,802EB_120213
802,RINFRA-802-1_Weekday-91,46306678,,0,204,802EB_120213
802,RINFRA-802-1_Weekday-91,46306679,,0,205,802EB_120213
802,RINFRA-802-1_Weekday-91,46306680,,0,209,802EB_120213
802,RINFRA-802-1_Weekday-91,46306681,,0,210,802EB_120213
802,RINFRA-802-1_Weekday-91,46306682,,0,207,802EB_120213
802,RINFRA-802-1_Weekday-91,46306683,,0,204,802EB_120213
802,RINFRA-802-1_Weekday-91,46306684,,0,201,802EB_120213
802,RINFRA-802-1_Weekday-91,46306685,,0,207,802EB_120213
802,RINFRA-802-1_Weekday-91,46306686,,0,205,802EB_120213
802,RINFRA-802-1_Weekday-91,46306687,,0,209,802EB_120213
802,RINFRA-802-1_Weekday-91,46306688,,0,210,802EB_120213
802,RINFRA-802-1_Weekday-91,46306689,,0,204,802EB_120213
802,RINFRA-802-1_Weekday-91,46306690,,0,201,802EB_120213
802,RINFRA-802-1_Weekday-91,46306691,,0,209,802EB_120213
802,RINFRA-802-1_Weekday-91,46306692,,0,205,802EB_120213
802,RINFRA-802-1_Weekday-91,46306693,,0,201,802EB_120213
802,RINFRA-802-1_Weekday-91,46306694,,0,210,802EB_120213
802,RINFRA-802-1_Weekday-91,46306695,,0,207,802EB_120213
802,RINFRA-802-1_Weekday-91,46306696,,0,204,802EB_120213
802,RINFRA-802-1_Weekday-91,46306697,,0,205,802EB_120213
802,RINFRA-802-1_Weekday-91,46306698,,0,209,802EB_120213
802,RINFRA-802-1_Weekday-91,46306699,,0,210,802EB_120213
802,RINFRA-802-1_Weekday-91,46306700,,0,207,802EB_120213
802,RINFRA-802-1_Weekday-91,46306701,,0,204,802EB_120213
802,RINFRA-802-1_Weekday-91,46306702,,0,201,802EB_120213
802,RINFRA-802-1_Weekday-91,46306703,,0,205,802EB_120213
802,RINFRA-802-1_Weekday-91,46306704,,0,201,802EB_120213
802,RINFRA-802-1_Weekday-91,46306705,,0,209,802EB_120213
802,RINFRA-802-1_Weekday-91,46306706,,0,213,802EB_120213
802,RINFRA-802-1_Weekday-91,46306707,,0,214,802EB_120213
802,RINFRA-802-1_Weekday-91,46306708,,0,215,802EB_120213
802,RINFRA-802-1_Weekday-91,46306709,,0,216,802EB_120213
802,RINFRA-802-1_Weekday-91,46306710,,0,217,802EB_120213
802,RINFRA-802-1_Weekday-91,46306711,,0,213,802EB_120213
802,RINFRA-802-1_Weekday-91,46306712,,0,214,802EB_120213
802,RINFRA-802-1_Weekday-91,46306713,,0,218,802EB_120213
802,RINFRA-802-1_Weekday-91,46306714,,0,216,802EB_120213
802,RINFRA-802-1_Weekday-91,46306715,,0,214,802EB_120213
802,RINFRA-802-1_Weekday-91,46306716,,0,219,802EB_120213
802,RINFRA-802-1_Weekday-91,46306717,,0,215,802EB_120213
802,RINFRA-802-1_Weekday-91,46306718,,0,217,802EB_120213
802,RINFRA-802-1_Weekday-91,46306719,,0,213,802EB_120213
802,RINFRA-802-1_Weekday-91,46306720,,0,216,802EB_120213
802,RINFRA-802-1_Weekday-91,46306721,,0,218,802EB_120213
802,RINFRA-802-1_Weekday-91,46306722,,0,219,802EB_120213
802,RINFRA-802-1_Weekday-91,46306723,,0,215,802EB_120213
802,RINFRA-802-1_Weekday-91,46306724,,0,217,802EB_120213
802,RINFRA-802-1_Weekday-91,46306725,,0,213,802EB_120213
802,RINFRA-802-1_Weekday-91,46306726,,0,214,802EB_120213
802,RINFRA-802-1_Weekday-91,46306727,,0,218,802EB_120213
802,RINFRA-802-1_Weekday-91,46306728,,0,219,802EB_120213
802,RINFRA-802-1_Weekday-91,46306729,,0,215,802EB_120213
802,RINFRA-802-1_Weekday-91,46306730,,0,216,802EB_120213
802,RINFRA-802-1_Weekday-91,46306731,,0,217,802EB_120213
805,RINFRA-802-1_Weekday-91,46306732,,0,202,805EB_120213
802,RINFRA-802-1_Weekday-91,46306733,,0,214,802EB_120213
802,RINFRA-802-1_Weekday-91,46306734,,0,218,802EB_120213
802,RINFRA-802-1_Weekday-91,46306735,,0,219,802EB_120213
802,RINFRA-802-1_Weekday-91,46306736,,0,214,802EB_120213
805,RINFRA-802-1_Weekday-91,46306737,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306738,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306739,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306740,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306741,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306742,,0,208,805EB_120213
805,RINFRA-802-1_Weekday-91,46306743,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306744,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306745,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306746,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306747,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306748,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306749,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306750,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306751,,0,208,805EB_120213
805,RINFRA-802-1_Weekday-91,46306752,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306753,,0,208,805EB_120213
805,RINFRA-802-1_Weekday-91,46306754,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306755,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306756,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306757,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306758,,0,208,805EB_120213
805,RINFRA-802-1_Weekday-91,46306759,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306760,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306761,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306762,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306763,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306764,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306765,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306766,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306767,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306768,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306769,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306770,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306771,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306772,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306773,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306774,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306775,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306776,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306777,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306778,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306779,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306780,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306781,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306782,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306783,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306784,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306785,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306786,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306787,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306788,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306789,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306790,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306791,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306792,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306793,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306794,,0,201,805EB_120213
805,RINFRA-802-1_Weekday-91,46306795,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306796,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306797,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306798,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306799,,0,201,805EB_120213
805,RINFRA-802-1_Weekday-91,46306800,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306801,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306802,,0,201,805EB_120213
805,RINFRA-802-1_Weekday-91,46306803,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306804,,0,201,805EB_120213
805,RINFRA-802-1_Weekday-91,46306805,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306806,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306807,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306808,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306809,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306810,,0,201,805EB_120213
805,RINFRA-802-1_Weekday-91,46306811,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306812,,0,201,805EB_120213
805,RINFRA-802-1_Weekday-91,46306813,,0,203,805EB_120213
805,RINFRA-802-1_Weekday-91,46306814,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306815,,0,201,805EB_120213
805,RINFRA-802-1_Weekday-91,46306817,,0,202,805EB_120213
802,RINFRA-802-1_Weekday-91,46306819,,0,215,802EB_120213
802,RINFRA-802-1_Weekday-91,46306822,,1,217,802WB_120213
805,RINFRA-802-1_Weekday-91,46306823,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306824,,1,202,805WB_120213
802,RINFRA-802-1_Weekday-91,46306825,,1,215,802WB_120213
802,RINFRA-802-1_Weekday-91,46306826,,0,219,802EB_120213
805,RINFRA-802-1_Weekday-91,46306827,,1,201,805WB_120213
802,RINFRA-802-1_Weekday-91,46306828,,0,217,802EB_120213
805,RINFRA-802-1_Weekday-91,46306829,,0,201,805EB_120213
805,RINFRA-802-1_Weekday-91,46306830,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306831,,0,206,805EB_120213
805,RINFRA-802-1_Weekday-91,46306832,,1,206,805WB_120213
805,RINFRA-802-1_Weekday-91,46306833,,0,202,805EB_120213
802,RINFRA-802-1_Weekday-91,46306834,,0,212,802EB_120213
802,RINFRA-802-1_Weekday-91,46306835,,1,215,802WB_120213
802,RINFRA-802-1_Weekday-91,46306836,,1,219,802WB_120213
805,RINFRA-802-1_Weekday-91,46306837,,1,201,805WB_120213
805,RINFRA-802-1_Weekday-91,46306838,,1,201,805WB_120213
805,RINFRA-802-1_Weekday-91,46306839,,0,201,805EB_120213
802,RINFRA-802-1_Weekday-91,46306841,,0,213,802EB_120213
805,RINFRA-802-1_Weekday-91,46306842,,0,203,805EB_120213
802,RINFRA-802-1_Weekday-91,46306843,,1,219,802WB_120213
805,RINFRA-802-1_Weekday-91,46306844,,1,202,805WB_120213
802,RINFRA-802-1_Weekday-91,46306845,,1,213,802WB_120213
805,RINFRA-802-1_Weekday-91,46306846,,1,206,805WB_120213
802,RINFRA-802-1_Weekday-91,46306847,,0,210,802EB_120213
802,RINFRA-802-1_Weekday-91,46306856,,1,219,802WB_120213
802,RINFRA-802-1_Weekday-91,46306857,,0,215,802EB_120213
802,RINFRA-802-1_Weekday-91,46306858,,0,217,802EB_120213
802,RINFRA-802-1_Weekday-91,46306859,,0,214,802EB_120213
802,RINFRA-802-1_Weekday-91,46306860,,0,219,802EB_120213
802,RINFRA-802-1_Weekday-91,46306861,,0,215,802EB_120213
802,RINFRA-802-1_Weekday-91,46306862,,0,217,802EB_120213
802,RINFRA-802-1_Weekday-91,46306863,,0,214,802EB_120213
802,RINFRA-802-1_Weekday-91,46306864,,0,219,802EB_120213
802,RINFRA-802-1_Weekday-91,46306865,,0,215,802EB_120213
802,RINFRA-802-1_Weekday-91,46306866,,0,217,802EB_120213
802,RINFRA-802-1_Weekday-91,46306867,,0,217,802EB_120213
802,RINFRA-802-1_Weekday-91,46306868,,0,214,802EB_120213
802,RINFRA-802-1_Weekday-91,46306869,,0,219,802EB_120213
802,RINFRA-802-1_Weekday-91,46306870,,0,215,802EB_120213
802,RINFRA-802-1_Weekday-91,46306871,,0,214,802EB_120213
802,RINFRA-802-1_Weekday-91,46306872,,0,219,802EB_120213
802,RINFRA-802-1_Weekday-91,46306873,,1,219,802WB_120213
802,RINFRA-802-1_Weekday-91,46306874,,1,215,802WB_120213
802,RINFRA-802-1_Weekday-91,46306875,,1,217,802WB_120213
802,RINFRA-802-1_Weekday-91,46306876,,1,214,802WB_120213
802,RINFRA-802-1_Weekday-91,46306877,,1,217,802WB_120213
802,RINFRA-802-1_Weekday-91,46306878,,1,214,802WB_120213
802,RINFRA-802-1_Weekday-91,46306879,,1,214,802WB_120213
802,RINFRA-802-1_Weekday-91,46306880,,1,219,802WB_120213
802,RINFRA-802-1_Weekday-91,46306881,,1,215,802WB_120213
802,RINFRA-802-1_Weekday-91,46306882,,1,217,802WB_120213
802,RINFRA-802-1_Weekday-91,46306883,,1,219,802WB_120213
802,RINFRA-802-1_Weekday-91,46306884,,1,215,802WB_120213
802,RINFRA-802-1_Weekday-91,46306885,,1,217,802WB_120213
802,RINFRA-802-1_Weekday-91,46306886,,1,214,802WB_120213
805,RINFRA-802-1_Weekday-91,46306887,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306888,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306889,,0,201,805EB_120213
805,RINFRA-802-1_Weekday-91,46306890,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306891,,0,201,805EB_120213
805,RINFRA-802-1_Weekday-91,46306892,,0,201,805EB_120213
805,RINFRA-802-1_Weekday-91,46306893,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306894,,0,201,805EB_120213
805,RINFRA-802-1_Weekday-91,46306895,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306896,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306897,,0,201,805EB_120213
805,RINFRA-802-1_Weekday-91,46306898,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306899,,0,201,805EB_120213
805,RINFRA-802-1_Weekday-91,46306900,,0,201,805EB_120213
805,RINFRA-802-1_Weekday-91,46306901,,0,202,805EB_120213
805,RINFRA-802-1_Weekday-91,46306902,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306903,,1,201,805WB_120213
805,RINFRA-802-1_Weekday-91,46306904,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306905,,1,201,805WB_120213
805,RINFRA-802-1_Weekday-91,46306906,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306907,,1,201,805WB_120213
805,RINFRA-802-1_Weekday-91,46306908,,1,202,805WB_120213
805,RINFRA-802-1_Weekday-91,46306909,,1,201,805WB_120213
805,RINFRA-802-1_Weekday-91,46306910,,1,201,805WB_120213
